,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type
1598,1691,11799.73,32253.23,0.01,0.28,0.49,1.19,0.14,0.48,stroma
1599,1692,12054.21,32432.66,0.36,0.82,0.0,0.0,0.12,1.38,stroma
1600,1693,11620.18,32574.51,0.18,0.31,1.0,0.83,0.23,0.24,stroma
1601,1694,11767.63,32368.77,0.0,0.48,0.85,0.0,0.0,0.17,stroma
1602,1695,11871.87,32301.14,0.0,2.65,0.0,0.0,0.0,0.1,tumor
1603,1696,11697.57,32392.32,0.2,0.94,0.63,1.96,1.6,0.05,stroma
1604,1697,11827.2,32568.42,0.29,1.37,1.29,0.8,0.14,0.94,stroma
1605,1698,11905.06,32336.38,0.25,0.68,2.09,0.67,0.03,0.85,stroma
1606,1699,11585.81,32488.87,0.0,0.76,1.95,0.6,0.1,0.26,stroma
1607,1700,11538.04,32613.26,0.0,0.78,1.16,0.16,0.61,0.38,stroma
1608,1701,11851.64,32519.62,0.12,0.82,0.61,0.61,0.22,0.93,stroma
1609,1702,12026.49,32535.11,0.15,0.85,0.0,0.33,0.0,0.7,stroma
1610,1703,12103.29,32455.41,0.21,0.58,0.44,1.75,0.11,2.4,stroma
1611,1704,11694.88,32129.72,0.22,0.44,0.69,0.0,0.3,0.15,stroma
1612,1705,11659.01,32354.67,0.0,0.61,3.65,0.0,0.0,1.24,stroma
1613,1706,11829.91,32312.73,0.21,0.75,1.43,0.14,0.0,2.37,stroma
1614,1707,11608.56,32471.8,0.01,0.46,1.06,0.51,0.29,0.12,stroma
1615,1708,11976.9,32422.59,0.26,2.43,0.49,0.78,0.09,0.97,tumor
1616,1709,11580.14,32254.92,0.09,4.69,0.32,0.99,0.01,0.15,tumor
1617,1710,12059.99,32531.09,0.14,0.46,2.6,0.0,0.0,0.17,stroma
1618,1711,11738.89,32240.58,0.0,0.32,0.44,0.0,0.08,0.11,stroma
1619,1712,12054.18,32513.94,0.0,0.68,1.11,0.0,0.48,0.17,stroma
1620,1713,11591.0,32599.45,0.24,0.92,4.72,0.0,0.47,0.69,stroma
1621,1714,11931.79,32328.35,0.24,0.48,0.73,0.0,0.36,0.14,stroma
1622,1715,11771.74,32565.96,0.29,0.64,1.64,0.46,0.07,1.28,stroma
1623,1716,11963.86,32317.07,0.0,3.37,0.8,4.32,0.03,0.13,tumor
1624,1717,11921.29,32517.69,0.33,0.57,0.56,0.15,0.36,2.79,stroma
1625,1718,11822.95,32384.94,0.19,0.59,0.21,0.0,0.0,0.02,stroma
1626,1719,11711.9,32443.51,0.14,0.69,0.0,1.9,0.24,0.11,stroma
1627,1720,11517.23,32615.32,0.26,0.79,1.81,0.24,0.0,0.56,stroma
1628,1721,11958.41,32259.96,0.0,0.02,0.16,0.43,0.08,0.11,stroma
1629,1722,11703.87,32535.6,0.26,0.69,1.39,0.33,0.0,0.21,stroma
1630,1723,11930.3,32565.95,0.03,0.57,0.13,1.07,0.05,1.22,stroma
1631,1724,11637.56,32108.46,0.06,0.97,1.12,0.69,2.23,0.5,stroma
1632,1725,11884.18,32239.41,0.16,0.16,0.04,0.28,0.0,0.2,stroma
1633,1726,12085.15,32487.99,0.15,0.51,1.06,0.0,0.0,0.64,stroma
1634,1727,11533.59,32229.08,0.2,3.95,0.28,0.72,0.0,0.05,tumor
1635,1728,11730.18,32532.52,0.08,0.81,1.09,0.0,0.3,0.05,stroma
1636,1729,11605.7,32386.35,0.16,0.85,0.48,0.0,2.36,0.17,stroma
1637,1730,11917.15,32331.27,0.21,0.61,0.47,0.73,0.0,0.25,stroma
1638,1731,12018.33,32468.27,0.36,0.61,0.26,0.56,0.13,0.55,stroma
1639,1732,11855.74,32348.07,0.02,0.43,0.26,0.0,0.0,0.37,stroma
1640,1733,11796.25,32540.29,0.13,1.05,0.0,0.93,0.0,0.11,stroma
1641,1734,11889.37,32306.47,0.13,1.61,0.0,0.17,0.0,0.15,tumor
1642,1735,11789.94,32237.39,0.2,0.47,0.0,1.0,0.0,0.12,stroma
1643,1736,11719.01,32571.65,0.18,0.29,1.57,0.54,0.02,0.11,stroma
1644,1737,11868.39,32391.36,0.05,0.5,0.05,0.59,0.04,0.27,stroma
1645,1738,11648.19,32609.63,0.1,0.48,0.77,1.04,0.73,0.87,stroma
1646,1739,11606.27,32252.67,0.08,0.39,0.04,0.0,0.0,0.03,stroma
1647,1740,11547.91,32601.74,0.11,0.62,0.76,0.33,3.18,0.08,stroma
1648,1741,11606.64,32618.08,0.2,1.56,1.29,0.37,0.04,0.4,tumor
1649,1742,11860.63,32135.27,0.0,0.33,0.54,0.0,0.0,0.32,stroma
1650,1743,11583.99,32308.22,0.12,1.97,0.65,0.0,0.17,0.44,tumor
1651,1744,11529.77,32168.7,0.0,0.52,2.97,1.74,0.12,0.47,stroma
1652,1745,11782.04,32307.63,0.11,0.71,0.01,0.5,0.19,0.14,stroma
1653,1746,11696.52,32414.52,0.0,0.87,0.38,0.55,0.08,0.56,stroma
1654,1747,11523.33,32658.89,0.32,0.84,0.28,0.66,0.0,1.09,stroma
1655,1748,11958.45,32502.67,0.17,0.84,0.55,0.12,0.37,1.83,stroma
1656,1749,11888.65,32613.99,0.08,0.83,3.4,0.0,0.35,0.43,stroma
1657,1750,11620.86,32149.8,0.39,0.21,0.0,0.1,0.0,2.39,stroma
1658,1751,11861.01,32287.89,0.06,3.81,0.0,1.31,0.0,0.59,tumor
1659,1752,12022.32,32299.15,0.04,3.14,0.38,0.84,0.12,0.22,tumor
1660,1753,11629.17,32269.21,0.47,0.52,3.07,0.0,1.09,0.25,stroma
1661,1754,11908.84,32537.94,0.0,0.33,1.43,0.25,0.0,0.25,stroma
1662,1755,11802.83,32555.47,0.2,0.33,1.67,0.62,1.0,0.23,stroma
1663,1756,11515.31,32456.49,0.24,0.7,1.11,0.69,0.05,1.07,stroma
1664,1757,11568.72,32377.83,0.12,3.93,0.44,0.88,0.0,0.12,tumor
1665,1758,11904.83,32435.93,0.2,0.91,0.28,0.0,0.05,0.17,stroma
1666,1759,11516.0,32240.42,0.2,1.16,2.33,0.14,0.44,0.5,tumor
1667,1760,11665.47,32549.0,0.22,0.49,1.62,0.24,2.88,0.19,stroma
1668,1761,12031.31,32375.95,0.11,0.28,0.56,0.22,0.0,1.7,stroma
1669,1762,11981.22,32370.62,0.02,1.89,2.33,0.36,0.46,0.38,tumor
1670,1763,11524.7,32331.2,0.03,0.24,0.09,0.38,0.32,0.06,stroma
1671,1764,11828.33,32561.64,0.27,0.6,0.78,0.0,0.19,0.1,stroma
1672,1765,11864.0,32428.43,0.0,0.59,0.63,0.29,0.27,0.02,stroma
1673,1766,11566.54,32262.23,0.13,3.01,0.18,0.52,0.23,0.27,tumor
1674,1767,11989.9,32532.4,0.54,0.98,1.0,0.67,0.12,2.63,stroma
1675,1768,11669.1,32662.75,0.0,0.63,0.3,0.04,0.31,0.85,stroma
1676,1769,11670.26,32450.1,0.21,0.53,0.97,0.0,0.0,0.09,stroma
1677,1770,11822.22,32457.28,0.07,0.81,2.02,1.67,0.0,0.46,stroma
1678,1771,11946.81,32301.91,0.25,0.61,0.24,0.0,0.0,0.11,stroma
1679,1772,11555.17,32372.55,0.18,3.26,0.23,0.0,0.0,0.24,tumor
1680,1773,12016.31,32352.44,0.0,4.51,0.22,0.0,0.15,0.2,tumor
1681,1774,11698.85,32378.26,0.25,0.25,0.33,0.73,3.48,0.13,stroma
1682,1775,11658.29,32112.96,0.37,0.74,0.88,1.04,0.6,1.38,stroma
1683,1776,11763.92,32547.18,0.58,1.43,0.0,0.66,0.02,4.36,stroma
1684,1777,11564.31,32558.72,0.12,1.11,1.86,0.18,0.29,0.22,stroma
1685,1778,11938.34,32598.5,0.05,0.7,3.28,0.43,0.0,0.27,stroma
1686,1779,11734.53,32677.54,0.17,0.23,0.34,0.48,0.19,0.33,stroma
1687,1780,11528.95,32540.26,0.0,0.88,1.89,1.42,1.78,0.56,stroma
1688,1781,11703.32,32404.61,0.09,0.82,0.59,0.83,0.0,0.83,stroma
1689,1782,11635.23,32399.5,0.15,0.61,1.56,1.48,0.12,0.02,stroma
1690,1783,11714.41,32189.45,0.21,1.66,0.64,0.95,0.5,1.14,tumor
1691,1784,11785.01,32617.99,0.49,0.87,1.51,0.0,0.35,3.27,stroma
1692,1785,11547.66,32378.06,0.14,4.49,0.49,0.0,0.39,0.23,tumor
1693,1786,11606.56,32383.67,0.26,1.02,2.42,0.47,2.86,0.51,stroma
1694,1787,12056.98,32474.3,0.48,0.62,0.0,0.41,0.21,2.03,stroma
1695,1788,11508.33,32469.76,0.25,1.44,2.17,0.9,0.37,0.21,tumor
1696,1789,11775.73,32516.87,0.29,0.72,1.89,0.65,0.14,0.4,stroma
1697,1790,11526.71,32229.29,0.21,3.97,3.6,0.0,0.17,0.22,tumor
1698,1791,11875.57,32578.24,0.2,1.0,0.12,1.52,0.02,0.85,stroma
1699,1792,12057.97,32503.79,0.15,0.36,2.57,0.28,0.09,0.22,stroma
1700,1793,11814.47,32555.45,0.0,0.68,0.92,0.0,0.01,0.23,stroma
1701,1794,11951.18,32331.97,0.13,0.52,1.09,0.0,1.91,0.58,stroma
1702,1795,11878.99,32430.69,0.23,0.47,0.22,0.22,0.22,0.04,stroma
1703,1796,12074.14,32499.52,5.28,0.47,0.0,0.23,0.06,0.19,stroma
1704,1797,11785.33,32411.89,0.06,0.71,2.22,1.57,0.34,0.22,stroma
1705,1798,11730.59,32615.55,0.24,0.59,1.59,0.0,0.74,0.43,stroma
1706,1799,11520.39,32474.6,0.14,2.27,0.26,0.62,0.0,0.86,tumor
1707,1800,11612.35,32311.85,0.56,1.16,1.42,2.16,0.0,0.15,tumor
1708,1801,12070.91,32349.94,0.33,0.57,1.76,0.87,0.0,2.58,stroma
1709,1802,11837.84,32549.81,0.09,0.83,3.21,0.0,0.06,0.24,stroma
1710,1803,11558.89,32584.81,0.06,0.4,0.99,0.91,0.0,0.15,stroma
1711,1804,11667.95,32591.57,0.3,0.58,3.49,0.23,0.0,0.29,stroma
1712,1805,11937.82,32359.34,0.17,0.42,0.87,0.68,0.0,0.29,stroma
1713,1806,11584.47,32324.57,0.21,3.29,0.26,0.3,0.15,0.03,tumor
1714,1807,11575.73,32343.65,0.02,3.69,0.0,0.0,0.02,0.15,tumor
1715,1808,12093.14,32288.25,0.0,0.12,0.0,0.36,0.42,0.27,stroma
1716,1809,11862.15,32551.49,0.31,1.01,0.88,1.68,0.0,1.16,stroma
1717,1810,11751.51,32406.41,0.19,0.61,0.14,1.14,0.15,0.04,stroma
1718,1811,11619.03,32504.93,0.18,0.43,0.71,0.0,0.0,0.08,stroma
1719,1812,11994.88,32352.83,0.01,2.99,0.0,0.0,0.44,0.26,tumor
1720,1813,11577.76,32620.08,0.27,0.38,1.52,0.45,0.94,0.46,stroma
1721,1814,11872.52,32259.76,0.13,4.84,0.04,0.21,0.21,0.2,tumor
1722,1815,11942.02,32417.94,0.35,0.73,0.0,0.37,0.12,3.3,stroma
1723,1816,11843.87,32551.48,0.2,0.54,0.5,0.0,0.09,1.12,stroma
1724,1817,11870.57,32313.67,0.15,1.61,0.27,1.1,0.11,0.49,tumor
1725,1818,11892.06,32501.3,0.32,1.1,0.52,0.85,0.19,2.69,stroma
1726,1819,12059.87,32551.31,0.02,0.64,0.48,0.41,0.0,1.39,stroma
1727,1820,11791.04,32260.32,0.06,0.68,0.28,0.1,0.0,0.09,stroma
1728,1821,11996.58,32525.58,5.82,0.51,0.0,0.83,0.0,2.16,stroma
1729,1822,11599.86,32532.4,0.17,0.69,0.82,0.0,0.32,0.71,stroma
1730,1823,11984.02,32348.97,0.0,2.62,0.19,0.44,0.34,0.22,tumor
1731,1824,11752.28,32506.48,0.0,0.81,0.0,4.2,0.2,0.1,stroma
1732,1825,11714.42,32460.41,0.18,1.2,0.2,0.0,0.08,0.17,stroma
1733,1826,11692.01,32244.56,0.21,0.48,0.9,1.07,1.21,0.09,stroma
1734,1827,11608.89,32174.73,0.15,7.14,0.11,0.0,0.1,0.15,tumor
1735,1828,11972.41,32322.67,0.09,1.39,2.43,1.33,1.99,0.19,tumor
1736,1829,11603.16,32397.19,0.34,0.78,0.58,0.44,0.0,0.21,stroma
1737,1830,11791.47,32555.42,0.28,0.92,2.1,0.0,0.19,2.34,stroma
1738,1831,11667.76,32453.19,0.33,0.61,2.59,0.82,0.05,0.1,stroma
1739,1832,11556.16,32208.07,0.43,1.36,0.18,1.1,0.28,2.6,tumor
1740,1833,11578.48,32586.01,0.0,0.5,1.88,0.34,0.06,0.01,stroma
1741,1834,12089.77,32506.92,0.01,0.23,1.07,0.48,2.48,0.43,stroma
1742,1835,12087.58,32420.93,0.39,0.63,0.29,1.37,1.92,2.34,stroma
1743,1836,11894.16,32353.12,0.01,0.66,1.35,0.08,0.35,1.24,stroma
1744,1837,11582.64,32557.69,0.28,0.44,1.31,0.33,0.0,0.24,stroma
1745,1838,12045.25,32359.74,0.25,0.47,1.64,0.73,0.22,0.58,stroma
1746,1839,11873.51,32471.87,0.13,0.52,1.18,0.51,0.27,1.69,stroma
1747,1840,11570.65,32383.67,0.07,3.23,0.13,2.37,0.09,0.08,tumor
1748,1841,11856.41,32089.91,0.18,1.63,0.0,0.87,0.0,2.15,tumor
1749,1842,11805.71,32512.31,0.13,0.55,0.98,0.0,0.57,0.22,stroma
1750,1843,11646.71,32225.83,0.21,0.15,1.23,0.0,2.26,0.11,stroma
1751,1844,11843.43,32601.25,0.3,0.59,0.59,0.0,0.11,3.0,stroma
1752,1845,11628.03,32143.02,0.0,0.33,0.84,0.74,0.0,0.84,stroma
1753,1846,11617.38,32395.23,0.05,0.56,1.0,0.19,0.0,2.49,stroma
1754,1847,11791.02,32429.23,0.0,0.59,2.07,0.51,0.21,0.14,stroma
1755,1848,11643.14,32090.71,0.09,4.18,0.23,0.22,0.0,0.11,tumor
1756,1849,11693.51,32319.95,0.04,0.26,0.93,0.0,0.23,0.43,stroma
1757,1850,11971.68,32614.79,0.78,0.71,0.0,0.19,0.0,0.51,stroma
1758,1851,11889.77,32376.62,0.07,0.45,0.15,0.0,0.0,0.98,stroma
1759,1852,11766.1,32496.31,0.0,0.82,0.69,4.39,0.0,0.19,stroma
1760,1853,11702.27,32614.41,0.0,0.54,1.17,0.0,0.23,1.24,stroma
1761,1854,12002.56,32348.36,0.09,3.08,0.05,0.0,0.27,0.2,tumor
1762,1855,11671.29,32273.4,0.07,0.85,0.76,0.9,0.58,0.43,stroma
1763,1856,11769.52,32670.95,0.15,0.63,0.6,0.0,0.03,0.21,stroma
1764,1857,11829.43,32092.58,0.62,7.16,0.0,0.4,0.1,3.61,tumor
1765,1858,12002.25,32582.26,0.0,0.74,0.58,0.32,0.11,0.21,stroma
1766,1859,11763.83,32360.71,0.15,0.17,1.65,0.38,0.22,0.24,stroma
1767,1860,11520.35,32180.58,0.28,3.44,0.35,0.0,0.0,2.49,tumor
1768,1861,11682.54,32319.01,0.27,0.46,0.51,0.4,0.05,2.68,stroma
1769,1862,11879.54,32515.12,0.34,1.27,0.0,0.6,0.0,1.97,stroma
1770,1863,11681.16,32268.11,0.11,0.67,0.93,0.0,0.09,0.34,stroma
1771,1864,12041.2,32555.43,0.0,0.61,3.85,0.43,0.0,0.24,stroma
1772,1865,11873.52,32319.17,0.0,4.38,0.01,0.24,0.08,0.26,tumor
1773,1866,11922.62,32614.86,0.0,0.97,1.0,0.0,0.14,0.66,stroma
1774,1867,11612.29,32504.33,0.07,0.29,1.65,0.87,0.87,0.27,stroma
1775,1868,11685.17,32424.68,0.15,0.75,0.57,2.01,0.0,0.17,stroma
1776,1869,11794.85,32417.36,0.05,0.67,0.24,2.22,0.0,0.16,stroma
1777,1870,11937.27,32606.12,0.24,1.02,0.47,0.51,0.18,0.04,stroma
1778,1871,11797.94,32418.63,0.0,0.77,0.27,3.17,0.14,0.04,stroma
1779,1872,11574.28,32270.34,0.09,3.11,0.0,0.0,0.03,0.19,tumor
1780,1873,11796.14,32222.9,0.0,0.39,0.0,0.0,0.2,0.07,stroma
1781,1874,11699.35,32084.03,0.0,0.48,4.01,0.43,0.22,0.35,stroma
1782,1875,11774.34,32445.77,0.21,1.18,0.5,2.65,0.17,0.0,tumor
1783,1876,11648.26,32642.5,0.34,0.84,1.03,1.28,0.17,2.7,stroma
1784,1877,11666.25,32253.19,0.27,0.75,0.5,0.0,2.85,0.85,stroma
1785,1878,11868.97,32399.15,0.0,0.49,0.16,0.51,0.04,0.0,stroma
1786,1879,11871.75,32249.33,0.43,4.32,0.0,0.1,0.25,0.15,tumor
1787,1880,11843.46,32321.84,0.36,0.8,0.91,0.78,0.26,2.35,stroma
1788,1881,11575.63,32161.41,0.12,0.38,0.83,0.57,0.1,0.36,stroma
1789,1882,11883.19,32432.95,0.01,0.48,0.29,0.0,0.35,0.02,stroma
1790,1883,11781.37,32363.01,0.07,0.57,1.47,0.0,0.01,0.26,stroma
1791,1884,11525.49,32132.86,0.19,0.77,0.64,0.56,0.1,0.43,stroma
1792,1885,11700.3,32106.04,0.1,0.19,0.0,0.82,0.14,0.07,stroma
1793,1886,11588.69,32427.5,0.21,1.32,0.29,0.54,1.88,0.26,tumor
1794,1887,11704.37,32568.48,0.0,0.65,0.54,2.54,0.02,0.21,stroma
1795,1888,11712.13,32524.33,0.0,0.54,1.49,0.0,0.16,0.18,stroma
1796,1889,11635.34,32186.16,0.0,0.68,0.91,0.64,0.74,0.21,stroma
1797,1890,11630.07,32177.69,0.45,7.26,0.21,0.99,0.0,0.32,tumor
1798,1891,11662.8,32180.38,0.32,1.06,1.7,1.74,0.01,0.17,tumor
1799,1892,11761.0,32144.96,0.06,0.92,0.0,0.3,0.01,0.64,stroma
1800,1893,11818.58,32635.44,0.4,1.69,1.72,0.79,0.0,1.73,stroma
1801,1894,11566.02,32586.59,0.01,0.42,0.2,0.0,0.0,0.05,stroma
1802,1895,11791.1,32376.23,0.01,0.68,0.49,0.3,0.0,0.0,stroma
1803,1896,11695.72,32380.8,0.03,0.27,1.59,0.7,0.19,0.13,stroma
1804,1897,11761.93,32519.25,0.0,0.62,0.0,2.2,3.07,0.0,stroma
1805,1898,11845.27,32206.63,0.21,0.28,0.33,0.0,0.19,1.03,stroma
1806,1899,11988.18,32420.15,0.14,0.71,0.34,0.83,0.0,1.12,stroma
1807,1900,11857.88,32608.46,1.81,0.2,0.0,1.04,0.0,2.54,stroma
1808,1901,11767.11,32432.87,0.0,1.0,1.99,1.22,0.22,0.07,tumor
1809,1902,12056.01,32404.73,0.2,3.94,0.14,0.14,0.0,0.16,tumor
1810,1903,11712.01,32420.81,0.0,0.59,1.19,2.85,0.32,0.14,stroma
1811,1904,11831.22,32429.0,0.15,0.6,0.24,0.42,0.13,0.27,stroma
1812,1905,11932.19,32343.38,0.24,0.76,0.14,0.0,0.19,0.16,stroma
1813,1906,11666.48,32340.51,0.0,0.28,1.61,0.45,0.07,0.14,stroma
1814,1907,11844.2,32595.44,0.2,1.24,0.37,0.0,0.18,0.21,stroma
1815,1908,11883.2,32143.21,0.33,0.11,0.33,0.31,0.0,0.08,stroma
1816,1909,11608.91,32325.07,0.13,1.25,0.21,1.95,0.48,1.02,tumor
1817,1910,11883.51,32246.03,0.0,0.54,0.78,1.0,0.03,0.42,stroma
1818,1911,12031.74,32498.73,0.34,0.97,0.28,0.05,0.0,1.04,stroma
1819,1912,11750.67,32283.08,0.16,0.97,0.02,0.0,0.14,1.18,stroma
1820,1913,12081.22,32334.61,0.22,0.35,0.24,0.1,3.17,0.18,stroma
1821,1914,12086.29,32326.85,0.35,0.67,0.9,1.42,1.48,0.16,stroma
1822,1915,11724.27,32479.57,0.3,0.9,2.57,0.46,0.08,0.22,stroma
1823,1916,11664.05,32230.63,0.32,0.96,0.3,0.79,0.26,2.82,stroma
1824,1917,11866.12,32413.08,0.0,0.61,0.06,0.0,0.0,0.17,stroma
1825,1918,11825.59,32585.11,0.22,1.42,0.87,1.32,0.24,2.42,stroma
1826,1919,11551.5,32227.14,0.18,1.82,0.11,1.4,0.22,2.01,tumor
1827,1920,11859.05,32412.53,0.06,0.58,0.07,0.0,0.13,0.02,stroma
1828,1921,11715.67,32218.07,0.25,0.37,0.23,0.0,0.0,0.12,stroma
1829,1922,11698.03,32580.47,0.03,0.7,0.95,0.62,0.65,0.11,stroma
1830,1923,11768.67,32659.01,0.31,0.44,0.49,0.24,0.0,0.4,stroma
1831,1924,11914.1,32630.62,0.32,0.84,0.22,0.52,0.0,0.25,stroma
1832,1925,11736.79,32343.04,0.0,0.07,0.53,0.0,0.0,0.03,stroma
1833,1926,11649.89,32436.47,0.32,0.71,1.24,1.74,0.2,0.19,stroma
1834,1927,11526.27,32464.94,0.12,2.01,0.16,1.15,0.0,0.24,tumor
1835,1928,11540.32,32112.22,0.07,0.26,0.07,0.9,0.01,0.93,stroma
1836,1929,11788.27,32587.6,0.1,0.43,2.15,0.31,0.0,0.33,stroma
1837,1930,11655.05,32373.93,0.02,0.17,1.93,0.6,0.3,0.2,stroma
1838,1931,12065.15,32329.7,0.16,0.28,0.44,0.47,0.0,0.05,stroma
1839,1932,11595.36,32315.14,0.11,3.6,0.29,0.82,0.04,0.23,tumor
1840,1933,11704.5,32208.69,0.0,1.41,0.53,0.0,0.0,1.29,tumor
1841,1934,11744.23,32212.28,0.14,0.66,0.19,0.73,0.27,0.1,stroma
1842,1935,11913.41,32446.72,0.09,0.68,0.1,0.98,0.07,0.12,stroma
1843,1936,11878.99,32628.75,0.91,0.29,0.0,0.13,0.05,0.48,stroma
1844,1937,12060.65,32454.98,0.21,0.92,0.38,1.26,0.14,2.57,stroma
1845,1938,11639.12,32487.71,0.0,0.9,1.05,0.0,0.0,0.11,stroma
1846,1939,11539.85,32475.21,0.0,4.42,0.0,0.43,0.3,0.03,tumor
1847,1940,11947.64,32327.97,0.0,0.62,1.82,0.44,0.42,0.87,stroma
1848,1941,11720.58,32502.31,0.09,0.57,1.68,1.35,0.0,0.04,stroma
1849,1942,11941.9,32378.44,0.45,0.54,0.59,0.26,0.14,0.26,stroma
1850,1943,11555.02,32408.84,0.22,0.84,2.48,0.55,0.28,2.74,stroma
1851,1944,11797.08,32583.6,0.35,0.75,1.39,0.82,0.0,0.45,stroma
1852,1945,11767.87,32656.25,0.51,1.56,0.0,0.11,0.0,4.7,stroma
1853,1946,11812.0,32287.94,0.08,0.47,0.26,0.29,0.36,1.03,stroma
1854,1947,11560.43,32594.85,0.1,0.4,1.43,0.83,0.0,0.08,stroma
1855,1948,11614.47,32611.25,0.0,1.55,0.76,0.0,0.0,0.01,tumor
1856,1949,12087.18,32321.66,0.0,0.44,2.31,0.68,1.33,0.07,stroma
1857,1950,11519.81,32301.81,0.18,0.39,0.42,0.71,0.0,0.85,stroma
1858,1951,11652.57,32155.91,0.4,1.18,1.3,0.38,0.21,2.84,tumor
1859,1952,11832.61,32559.44,0.0,0.81,0.8,0.41,0.33,0.09,stroma
1860,1953,11777.93,32582.08,0.61,1.15,0.6,0.84,0.16,4.1,stroma
1861,1954,11946.46,32463.86,0.34,1.21,0.19,0.93,0.1,1.32,tumor
1862,1955,11721.9,32470.96,0.0,2.14,0.52,0.23,0.21,0.1,stroma
1863,1956,11766.95,32169.52,0.09,0.52,0.08,0.0,0.07,0.05,stroma
1864,1957,11734.4,32435.43,0.0,1.04,0.36,0.27,0.28,0.08,tumor
1865,1958,11924.8,32480.09,0.15,0.38,2.3,0.89,2.16,0.18,stroma
1866,1959,11706.04,32397.76,0.0,0.76,1.13,0.3,0.0,0.63,stroma
1867,1960,11751.69,32666.23,4.65,0.44,0.1,0.79,0.0,0.32,stroma
1868,1961,11642.22,32443.38,0.23,0.97,0.8,5.84,0.34,0.02,stroma
1869,1962,11790.56,32105.86,0.19,1.67,0.93,0.76,0.22,0.63,tumor
1870,1963,11833.18,32239.48,0.11,0.96,0.55,0.59,0.0,2.01,stroma
1871,1964,11934.84,32556.87,0.0,0.69,0.0,0.0,0.45,0.2,stroma
1872,1965,11536.3,32377.82,0.0,0.69,1.71,0.21,0.18,0.12,stroma
1873,1966,11937.23,32319.54,0.0,0.26,2.93,0.19,0.14,0.1,stroma
1874,1967,11699.6,32161.93,0.0,0.65,0.91,0.82,0.09,0.22,stroma
1875,1968,11597.92,32597.35,0.0,0.85,2.98,1.14,0.0,0.15,stroma
1876,1969,11605.06,32410.9,0.25,0.58,1.08,0.0,0.06,0.0,stroma
1877,1970,11514.24,32469.46,0.15,0.98,0.17,0.59,0.0,0.2,stroma
1878,1971,12020.51,32407.81,0.11,0.49,1.92,0.36,0.0,0.07,stroma
1879,1972,11821.21,32627.59,0.14,0.52,0.27,0.68,0.47,0.57,stroma
1880,1973,11780.52,32556.02,0.0,0.95,0.27,0.0,2.04,0.12,stroma
1881,1974,11642.64,32128.34,0.0,0.55,2.0,0.28,0.49,0.25,stroma
1882,1975,11842.4,32173.97,0.0,0.69,0.0,0.64,0.12,0.25,stroma
1883,1976,11555.3,32428.04,0.34,0.85,0.03,1.47,0.22,3.71,stroma
1884,1977,11695.02,32536.76,0.0,0.59,2.16,2.35,0.0,0.05,stroma
1885,1978,11696.14,32529.84,0.34,0.85,0.25,0.5,0.0,0.02,stroma
1886,1979,11528.48,32145.8,0.21,1.15,1.02,0.54,0.33,0.17,stroma
1887,1980,11961.62,32426.6,0.31,2.8,0.36,2.83,0.05,0.44,tumor
1888,1981,11835.93,32179.69,0.0,0.35,1.28,0.0,0.19,0.08,stroma
1889,1982,11562.03,32174.75,0.22,0.46,1.51,0.0,0.0,0.26,stroma
1890,1983,11679.27,32420.32,0.21,0.47,2.74,2.24,1.81,0.05,stroma
1891,1984,11865.06,32196.25,0.17,0.14,0.0,0.0,0.15,0.09,stroma
1892,1985,11772.49,32518.39,0.09,0.45,1.59,1.11,0.2,0.09,stroma
1893,1986,11830.05,32291.17,0.07,0.18,0.03,1.29,0.05,0.17,stroma
1894,1987,11601.16,32101.53,0.21,0.02,0.0,0.37,0.06,0.06,stroma
1895,1988,11692.77,32475.87,0.0,0.61,0.54,0.49,0.15,0.15,stroma
1896,1989,11842.38,32454.85,0.25,0.91,0.0,0.84,0.19,2.03,stroma
1897,1990,12088.8,32414.98,0.0,3.79,1.26,0.29,0.0,0.34,tumor
1898,1991,11767.6,32172.58,0.0,0.42,0.08,0.0,0.0,0.02,stroma
1899,1992,11792.56,32469.9,0.0,0.87,0.63,1.01,0.0,0.09,stroma
1900,1993,11548.65,32655.28,0.57,0.85,2.11,0.31,0.29,1.82,stroma
1901,1994,11960.63,32612.29,0.07,0.98,1.44,0.57,0.21,0.2,stroma
1902,1995,11833.02,32542.31,0.06,0.5,1.16,0.33,0.27,0.5,stroma
1903,1996,11751.46,32285.02,0.25,1.43,0.0,0.94,0.28,0.53,stroma
1904,1997,11683.07,32402.96,0.0,0.41,2.04,0.15,0.85,0.19,stroma
1905,1998,11764.22,32252.43,0.33,0.91,0.77,0.0,0.0,0.0,stroma
1906,1999,11542.15,32276.57,0.09,2.87,0.0,0.04,0.08,0.12,tumor
1907,2000,11781.55,32255.33,0.0,0.36,0.41,0.0,0.23,0.08,stroma
1908,2001,11662.39,32210.05,0.11,0.45,1.46,1.31,0.15,0.86,stroma
1909,2002,11782.98,32598.83,0.11,0.72,1.89,0.79,0.56,1.71,stroma
1910,2003,11659.17,32556.74,0.04,0.82,0.0,0.4,0.14,0.04,stroma
1911,2004,11832.28,32483.87,0.0,0.79,1.17,0.85,0.1,0.23,stroma
1912,2005,11985.65,32399.08,0.2,4.3,0.02,1.04,0.08,0.09,tumor
1913,2006,11877.56,32264.66,0.23,2.53,0.24,0.0,0.0,0.04,tumor
